Date,Volume,PctChange,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
1981-04-02,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-06,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-07,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-08,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-10,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-13,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-14,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-15,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-16,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-20,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-21,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-22,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-23,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-27,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-28,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-29,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-01,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-04,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-05,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-06,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-11,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-13,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-14,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-18,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-05-19,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
